,Bordeaux-style Red Blend,Cabernet Sauvignon,Chardonnay,Pinot Noir,Red Blend
10102,,89.0,84.0,93.0,
10103,,85.0,84.0,93.0,
10104,,85.0,90.0,92.0,
10105,,85.0,90.0,88.0,
10106,,80.0,90.0,86.0,
10107,,96.0,90.0,86.0,
10108,,96.0,88.0,86.0,
10109,,96.0,88.0,86.0,
10110,,96.0,87.0,86.0,
10111,,95.0,86.0,86.0,
10112,,87.0,86.0,86.0,
10113,,85.0,84.0,92.0,
10114,,87.0,84.0,92.0,
10115,,87.0,84.0,92.0,
10116,,88.0,87.0,92.0,
10117,,88.0,87.0,88.0,
10118,,88.0,87.0,88.0,
10119,,88.0,84.0,88.0,
10120,,87.0,84.0,88.0,
10121,,89.0,84.0,88.0,
10122,,88.0,84.0,88.0,
10123,,85.0,86.0,88.0,
10124,,95.0,86.0,88.0,
10125,,87.0,86.0,86.0,
10126,,85.0,86.0,93.0,
10127,,85.0,86.0,93.0,
10128,,87.0,83.0,92.0,
10129,,87.0,83.0,92.0,
10130,,87.0,83.0,92.0,
10131,,87.0,87.0,92.0,
10132,,88.0,87.0,92.0,
10133,,88.0,87.0,92.0,
10134,,88.0,90.0,92.0,
10135,,87.0,88.0,88.0,
10136,,87.0,88.0,88.0,
10137,,87.0,88.0,86.0,
10138,,89.0,88.0,86.0,
10139,,88.0,88.0,86.0,
10140,,88.0,86.0,86.0,
10141,,88.0,86.0,85.0,
10142,,88.0,86.0,85.0,
10143,,88.0,86.0,91.0,
10144,,85.0,92.0,88.0,
10145,,85.0,92.0,88.0,
10146,,93.0,92.0,88.0,
10147,,93.0,84.0,88.0,
10148,,93.0,84.0,88.0,
10149,,93.0,84.0,88.0,
10150,,87.0,87.0,88.0,
10151,,84.0,87.0,86.0,
10152,,87.0,87.0,86.0,
10153,,88.0,87.0,86.0,
10154,,88.0,83.0,92.0,
10155,,88.0,82.0,92.0,
10156,,87.0,84.0,92.0,
10157,,87.0,83.0,92.0,
10158,,87.0,83.0,92.0,
10159,,87.0,83.0,92.0,
10160,,88.0,85.0,92.0,
10161,,88.0,85.0,88.0,
10162,,88.0,85.0,86.0,
10163,,84.0,85.0,86.0,
10164,,84.0,85.0,91.0,
10165,,84.0,85.0,90.0,
10166,,88.0,85.0,88.0,
10167,,87.0,85.0,88.0,
10168,,87.0,87.0,87.0,
10169,,92.0,87.0,88.0,
10170,,92.0,86.0,87.0,
10171,,92.0,90.0,88.0,
10172,,92.0,90.0,91.0,
10173,,92.0,88.0,85.0,
10174,,92.0,88.0,92.0,
10175,,92.0,88.0,91.0,
10176,,87.0,88.0,91.0,
10177,,87.0,86.0,91.0,
10178,,87.0,85.0,88.0,
10179,,87.0,85.0,86.0,
10180,,84.0,91.0,86.0,
10181,,84.0,83.0,86.0,
10182,,84.0,83.0,84.0,
10183,,84.0,86.0,90.0,
10184,,84.0,93.0,90.0,
10185,,83.0,83.0,90.0,
10186,,87.0,86.0,90.0,
10187,,87.0,86.0,90.0,
10188,,87.0,86.0,90.0,
10189,,88.0,86.0,87.0,
10190,,88.0,83.0,87.0,
10191,,88.0,83.0,87.0,
10192,,88.0,83.0,87.0,
10193,,88.0,83.0,87.0,
10194,,84.0,83.0,91.0,
10195,,84.0,90.0,91.0,
10196,,84.0,90.0,90.0,
10197,,84.0,90.0,90.0,
10198,,84.0,90.0,90.0,
10199,,84.0,89.0,88.0,
10200,,87.0,88.0,87.0,
10201,,87.0,85.0,85.0,
10202,,87.0,85.0,85.0,
10203,,92.0,85.0,85.0,
10204,,92.0,85.0,85.0,
10205,,92.0,83.0,91.0,
10206,,92.0,82.0,91.0,
10207,,92.0,91.0,85.0,
10208,,92.0,91.0,85.0,
10209,,92.0,91.0,85.0,
10210,,86.0,86.0,85.0,
10211,,87.0,86.0,90.0,
10212,,83.0,86.0,90.0,
10213,,83.0,82.0,87.0,
10214,,87.0,82.0,87.0,
10215,,87.0,82.0,87.0,
10216,,87.0,82.0,87.0,
10217,,87.0,81.0,87.0,
10218,,87.0,86.0,87.0,
10219,,87.0,86.0,87.0,
10220,,87.0,86.0,87.0,
10221,,88.0,86.0,87.0,
10222,,88.0,86.0,90.0,
10223,,84.0,86.0,90.0,
10224,,84.0,86.0,90.0,
10225,,84.0,85.0,87.0,
10226,,92.0,85.0,87.0,
10227,,92.0,85.0,87.0,
10228,,91.0,85.0,87.0,
10229,,87.0,82.0,87.0,
10230,,86.0,82.0,85.0,
10231,,86.0,82.0,84.0,
10232,,86.0,81.0,91.0,
10233,,86.0,90.0,91.0,
10234,,86.0,86.0,91.0,
10235,,86.0,85.0,91.0,
10236,,87.0,86.0,91.0,
10237,,87.0,86.0,87.0,
10238,,83.0,86.0,87.0,
10239,,82.0,91.0,85.0,
10240,,82.0,91.0,85.0,
10241,,87.0,90.0,85.0,
10242,,87.0,80.0,83.0,
10243,,87.0,85.0,90.0,
10244,,87.0,85.0,87.0,
10245,,83.0,85.0,87.0,
10246,,83.0,85.0,87.0,
10247,,83.0,85.0,87.0,
10248,,83.0,89.0,87.0,
10249,,87.0,84.0,90.0,
10250,,85.0,84.0,87.0,
10251,,86.0,84.0,87.0,
10252,,86.0,84.0,84.0,
10253,,87.0,84.0,91.0,
10254,,87.0,84.0,90.0,
10255,,84.0,84.0,85.0,
10256,,84.0,87.0,85.0,
10257,,84.0,87.0,89.0,
10258,,86.0,87.0,89.0,
10259,,87.0,87.0,87.0,
10260,,87.0,87.0,87.0,
10261,,87.0,80.0,87.0,
10262,,87.0,95.0,87.0,
10263,,82.0,90.0,86.0,
10264,,82.0,90.0,86.0,
10265,,82.0,90.0,89.0,
10266,,81.0,90.0,84.0,
10267,,81.0,85.0,84.0,
10268,,87.0,90.0,90.0,
10269,,87.0,90.0,90.0,
10270,,87.0,90.0,90.0,
10271,,86.0,94.0,87.0,
10272,,86.0,85.0,87.0,
10273,,86.0,85.0,85.0,
10274,,83.0,84.0,96.0,
10275,,82.0,88.0,95.0,
10276,,82.0,87.0,94.0,
10277,,82.0,87.0,94.0,
10278,,82.0,87.0,89.0,
10279,,82.0,87.0,89.0,
10280,,82.0,87.0,87.0,
10281,,82.0,87.0,87.0,
10282,,82.0,88.0,87.0,
10283,,81.0,88.0,87.0,
10284,,85.0,87.0,87.0,
10285,,86.0,87.0,87.0,
10286,,86.0,87.0,86.0,
10287,,86.0,84.0,86.0,
10288,,87.0,83.0,86.0,
10289,,86.0,84.0,89.0,
10290,,86.0,84.0,89.0,
10291,,80.0,84.0,83.0,
10292,,94.0,90.0,90.0,
10293,,99.0,89.0,87.0,
10294,,97.0,93.0,87.0,
10295,,97.0,93.0,87.0,
10296,,97.0,92.0,85.0,
10297,,87.0,84.0,85.0,
10298,,84.0,84.0,93.0,
10299,,84.0,84.0,93.0,
10300,,84.0,88.0,93.0,
10301,,84.0,88.0,93.0,
10302,,87.0,83.0,93.0,
10303,,87.0,83.0,89.0,
10304,,81.0,82.0,89.0,
10305,,81.0,82.0,89.0,
10306,,80.0,87.0,89.0,
10307,,80.0,89.0,89.0,
10308,,80.0,89.0,86.0,
10309,,97.0,89.0,88.0,
10310,,96.0,84.0,87.0,
10311,,86.0,84.0,82.0,
10312,,86.0,89.0,90.0,
10313,,86.0,89.0,87.0,
10314,,86.0,89.0,84.0,
10315,,86.0,92.0,92.0,
10316,,85.0,84.0,91.0,
10317,,85.0,84.0,86.0,
10318,,85.0,84.0,86.0,
10319,,85.0,84.0,86.0,
10320,,86.0,84.0,86.0,
10321,,86.0,84.0,86.0,
10322,,87.0,83.0,89.0,
10323,,87.0,88.0,88.0,
10324,,96.0,87.0,85.0,
10325,,95.0,82.0,86.0,
10326,,95.0,82.0,86.0,
10327,,94.0,82.0,81.0,
10328,,86.0,82.0,81.0,
10329,,83.0,81.0,90.0,
10330,,83.0,81.0,87.0,
10331,,83.0,89.0,87.0,
10332,,86.0,89.0,84.0,
10333,,95.0,89.0,84.0,
10334,,94.0,89.0,84.0,
10335,,94.0,84.0,91.0,
10336,,94.0,84.0,90.0,
10337,,94.0,84.0,90.0,
10338,,85.0,88.0,86.0,
10339,,85.0,88.0,86.0,
10340,,85.0,83.0,88.0,
10341,,85.0,83.0,88.0,
10342,,84.0,83.0,88.0,
10343,,84.0,82.0,85.0,
10344,,84.0,84.0,85.0,
10345,,84.0,83.0,85.0,
10346,,84.0,91.0,85.0,
10347,,86.0,90.0,85.0,
10348,,86.0,90.0,90.0,
10349,,85.0,90.0,89.0,
10350,,86.0,90.0,89.0,
10351,,86.0,90.0,86.0,
10352,,86.0,90.0,86.0,
10353,,86.0,90.0,86.0,
10354,,86.0,90.0,87.0,
10355,,94.0,90.0,87.0,
10356,,93.0,90.0,87.0,
10357,,93.0,90.0,86.0,
10358,,83.0,90.0,90.0,
10359,,83.0,90.0,84.0,
10360,,82.0,90.0,84.0,
10361,,82.0,90.0,84.0,
10362,,86.0,89.0,86.0,
10363,,86.0,89.0,86.0,
10364,,86.0,89.0,86.0,
10365,,85.0,89.0,86.0,
10366,,85.0,89.0,88.0,
10367,,85.0,89.0,88.0,
10368,,85.0,89.0,88.0,
10369,,85.0,89.0,88.0,
10370,,85.0,89.0,87.0,
10371,,85.0,89.0,85.0,
10372,,84.0,89.0,85.0,
10373,,85.0,89.0,84.0,
10374,,85.0,89.0,84.0,
10375,,85.0,89.0,84.0,
10376,,85.0,88.0,89.0,
10377,,85.0,88.0,89.0,
10378,,86.0,88.0,89.0,
10379,,86.0,88.0,86.0,
10380,,86.0,88.0,86.0,
10381,,86.0,88.0,86.0,
10382,,86.0,87.0,86.0,
10383,,93.0,87.0,90.0,
10384,,93.0,88.0,90.0,
10385,,93.0,84.0,89.0,
10386,,92.0,83.0,83.0,
10387,,92.0,91.0,86.0,
10388,,82.0,95.0,86.0,
10389,,82.0,83.0,86.0,
10390,,82.0,83.0,88.0,
10391,,80.0,89.0,88.0,
10392,,80.0,89.0,88.0,
10393,,86.0,89.0,87.0,
10394,,86.0,89.0,87.0,
10395,,86.0,89.0,87.0,
10396,,86.0,89.0,84.0,
10397,,93.0,89.0,84.0,
10398,,92.0,89.0,84.0,
10399,,85.0,89.0,84.0,
10400,,85.0,89.0,84.0,
10401,,85.0,89.0,93.0,
10402,,84.0,89.0,89.0,
10403,,84.0,89.0,89.0,
10404,,84.0,89.0,86.0,
10405,,85.0,89.0,86.0,
10406,,85.0,88.0,86.0,
10407,,85.0,88.0,89.0,
10408,,85.0,88.0,89.0,
10409,,85.0,88.0,89.0,
10410,,85.0,88.0,82.0,
10411,,86.0,88.0,82.0,
10412,,86.0,88.0,88.0,
10413,,86.0,88.0,88.0,
10414,,86.0,88.0,87.0,
10415,,95.0,88.0,83.0,
10416,,95.0,88.0,85.0,
10417,,95.0,88.0,85.0,
10418,,92.0,87.0,85.0,
10419,,92.0,87.0,86.0,
10420,,92.0,87.0,89.0,
10421,,86.0,87.0,88.0,
10422,,86.0,87.0,88.0,
10423,,86.0,88.0,82.0,
10424,,85.0,83.0,82.0,
10425,,92.0,90.0,85.0,
10426,,92.0,90.0,85.0,
10427,,86.0,93.0,85.0,
10428,,85.0,93.0,85.0,
10429,,85.0,93.0,85.0,
10430,,84.0,82.0,85.0,
10431,,84.0,82.0,85.0,
10432,,84.0,82.0,87.0,
10433,,84.0,82.0,87.0,
10434,,84.0,81.0,87.0,
10435,,83.0,81.0,87.0,
10436,,85.0,88.0,82.0,
10437,,85.0,88.0,82.0,
10438,,85.0,88.0,82.0,
10439,,84.0,88.0,82.0,
10440,,84.0,88.0,92.0,
10441,,93.0,88.0,88.0,
10442,,93.0,87.0,88.0,
10443,,93.0,87.0,85.0,
10444,,93.0,87.0,86.0,
10445,,93.0,87.0,88.0,
10446,,93.0,87.0,88.0,
10447,,93.0,87.0,85.0,
10448,,85.0,87.0,85.0,
10449,,85.0,87.0,82.0,
10450,,85.0,87.0,82.0,
10451,,85.0,87.0,81.0,
10452,,85.0,87.0,81.0,
10453,,91.0,87.0,87.0,
10454,,92.0,87.0,87.0,
10455,,92.0,87.0,87.0,
10456,,85.0,87.0,86.0,
10457,,84.0,87.0,86.0,
10458,,84.0,87.0,98.0,
10459,,82.0,87.0,98.0,
10460,,82.0,87.0,98.0,
10461,,81.0,86.0,98.0,
10462,,85.0,87.0,97.0,
10463,,84.0,86.0,96.0,
10464,,84.0,86.0,95.0,
10465,,84.0,86.0,95.0,
10466,,83.0,86.0,95.0,
10467,,83.0,88.0,95.0,
10468,,83.0,88.0,92.0,
10469,,92.0,82.0,91.0,
10470,,92.0,82.0,85.0,
10471,,92.0,81.0,85.0,
10472,,92.0,92.0,88.0,
10473,,92.0,92.0,88.0,
10474,,92.0,92.0,88.0,
10475,,85.0,90.0,87.0,
10476,,85.0,90.0,85.0,
10477,,85.0,86.0,85.0,
10478,,85.0,86.0,85.0,
10479,,85.0,86.0,87.0,
10480,,85.0,86.0,87.0,
10481,,85.0,86.0,86.0,
10482,,85.0,86.0,86.0,
10483,,91.0,86.0,94.0,
10484,,85.0,86.0,94.0,
10485,,85.0,86.0,94.0,
10486,,85.0,85.0,94.0,
10487,,85.0,85.0,94.0,
10488,,85.0,85.0,94.0,
10489,,83.0,85.0,94.0,
10490,,83.0,85.0,93.0,
10491,,83.0,85.0,93.0,
10492,,83.0,84.0,93.0,
10493,,83.0,83.0,93.0,
10494,,83.0,87.0,93.0,
10495,,81.0,87.0,93.0,
10496,,81.0,87.0,91.0,
10497,,80.0,86.0,91.0,
10498,,84.0,86.0,88.0,
10499,,84.0,88.0,85.0,
10500,,84.0,87.0,85.0,
10501,,92.0,87.0,85.0,
10502,,92.0,80.0,85.0,
10503,,92.0,96.0,85.0,
10504,,92.0,96.0,95.0,
10505,,91.0,96.0,94.0,
10506,,91.0,96.0,87.0,
10507,,91.0,96.0,87.0,
10508,,91.0,95.0,87.0,
10509,,84.0,95.0,85.0,
10510,,84.0,95.0,93.0,
10511,,85.0,95.0,93.0,
10512,,85.0,95.0,93.0,
10513,,85.0,92.0,93.0,
10514,,91.0,90.0,92.0,
10515,,91.0,93.0,92.0,
10516,,85.0,93.0,92.0,
10517,,85.0,93.0,92.0,
10518,,84.0,93.0,88.0,
10519,,83.0,92.0,88.0,
10520,,83.0,92.0,84.0,
10521,,83.0,91.0,84.0,
10522,,83.0,91.0,84.0,
10523,,83.0,91.0,85.0,
10524,,84.0,87.0,87.0,
10525,,84.0,87.0,87.0,
10526,,84.0,91.0,87.0,
10527,,91.0,91.0,87.0,
10528,,91.0,86.0,94.0,
10529,,91.0,86.0,87.0,
10530,,91.0,86.0,87.0,
10531,,91.0,86.0,87.0,
10532,,84.0,87.0,86.0,
10533,,84.0,87.0,90.0,
10534,,84.0,87.0,90.0,
10535,,90.0,95.0,92.0,
10536,,90.0,95.0,92.0,
10537,,90.0,95.0,92.0,
10538,,82.0,94.0,92.0,
10539,,81.0,94.0,92.0,
10540,,81.0,94.0,92.0,
10541,,81.0,94.0,92.0,
10542,,90.0,94.0,92.0,
10543,,87.0,94.0,92.0,
10544,,87.0,94.0,92.0,
10545,,85.0,94.0,88.0,
10546,,83.0,94.0,88.0,
10547,,83.0,94.0,88.0,
10548,,83.0,94.0,84.0,
10549,,83.0,93.0,84.0,
10550,,83.0,93.0,84.0,
10551,,83.0,93.0,84.0,
10552,,90.0,93.0,85.0,
10553,,90.0,86.0,85.0,
10554,,90.0,87.0,84.0,
10555,,90.0,87.0,84.0,
10556,,90.0,87.0,84.0,
10557,,90.0,87.0,84.0,
10558,,90.0,93.0,84.0,
10559,,90.0,93.0,87.0,
10560,,90.0,93.0,87.0,
10561,,84.0,93.0,87.0,
10562,,83.0,93.0,87.0,
10563,,83.0,93.0,93.0,
10564,,84.0,93.0,86.0,
10565,,84.0,93.0,86.0,
10566,,89.0,93.0,85.0,
10567,,89.0,92.0,85.0,
10568,,90.0,92.0,91.0,
10569,,90.0,92.0,91.0,
10570,,90.0,92.0,88.0,
10571,,90.0,92.0,83.0,
10572,,80.0,86.0,86.0,
10573,,80.0,86.0,86.0,
10574,,95.0,86.0,84.0,
10575,,87.0,87.0,84.0,
10576,,87.0,87.0,84.0,
10577,,87.0,87.0,93.0,
10578,,87.0,87.0,93.0,
10579,,87.0,92.0,86.0,
10580,,90.0,92.0,86.0,
10581,,90.0,92.0,85.0,
10582,,90.0,92.0,85.0,
10583,,90.0,92.0,91.0,
10584,,90.0,92.0,91.0,
10585,,90.0,92.0,91.0,
10586,,90.0,92.0,91.0,
10587,,90.0,92.0,91.0,
10588,,89.0,86.0,91.0,
10589,,83.0,86.0,87.0,
10590,,83.0,92.0,84.0,
10591,,82.0,92.0,84.0,
10592,,82.0,92.0,83.0,
10593,,82.0,92.0,83.0,
10594,,84.0,91.0,82.0,
10595,,89.0,91.0,82.0,
10596,,89.0,91.0,92.0,
10597,,89.0,91.0,92.0,
10598,,89.0,91.0,86.0,
10599,,88.0,91.0,85.0,
10600,,89.0,91.0,85.0,
10601,,89.0,91.0,89.0,
10602,,94.0,91.0,89.0,
10603,,94.0,91.0,89.0,
10604,,94.0,86.0,84.0,
10605,,93.0,86.0,90.0,
10606,,90.0,86.0,90.0,
10607,,89.0,86.0,90.0,
10608,,82.0,86.0,90.0,
10609,,82.0,86.0,90.0,
10610,,82.0,91.0,90.0,
10611,,82.0,91.0,87.0,
10612,,82.0,91.0,82.0,
10613,,94.0,90.0,83.0,
10614,,94.0,86.0,82.0,
10615,,94.0,86.0,86.0,
10616,,94.0,86.0,86.0,
10617,,94.0,86.0,92.0,
10618,,94.0,86.0,92.0,
10619,,94.0,85.0,85.0,
10620,,94.0,85.0,85.0,
10621,,94.0,90.0,84.0,
10622,,93.0,90.0,90.0,
10623,,93.0,90.0,90.0,
10624,,93.0,90.0,90.0,
10625,,93.0,90.0,90.0,
10626,,93.0,90.0,90.0,
10627,,89.0,90.0,98.0,
10628,,89.0,90.0,97.0,
10629,,89.0,90.0,96.0,
10630,,89.0,90.0,82.0,
10631,,89.0,90.0,82.0,
10632,,89.0,86.0,86.0,
10633,,89.0,86.0,85.0,
10634,,89.0,86.0,85.0,
10635,,89.0,86.0,85.0,
10636,,84.0,86.0,92.0,
10637,,84.0,85.0,91.0,
10638,,83.0,85.0,89.0,
10639,,88.0,85.0,88.0,
10640,,88.0,90.0,88.0,
10641,,80.0,90.0,90.0,
10642,,96.0,90.0,90.0,
10643,,96.0,90.0,90.0,
10644,,96.0,90.0,90.0,
10645,,94.0,90.0,87.0,
10646,,93.0,90.0,95.0,
10647,,89.0,90.0,95.0,
10648,,89.0,90.0,94.0,
10649,,93.0,85.0,94.0,
10650,,93.0,85.0,93.0,
10651,,93.0,85.0,93.0,
10652,,93.0,85.0,80.0,
10653,,93.0,85.0,85.0,
10654,,92.0,85.0,91.0,
10655,,92.0,85.0,84.0,
10656,,92.0,89.0,88.0,
10657,,92.0,89.0,88.0,
10658,,92.0,89.0,88.0,
10659,,92.0,85.0,88.0,
10660,,91.0,85.0,83.0,
10661,,89.0,84.0,83.0,
10662,,89.0,84.0,90.0,
10663,,89.0,84.0,90.0,
10664,,89.0,89.0,90.0,
10665,,89.0,89.0,90.0,
10666,,89.0,89.0,90.0,
10667,,88.0,89.0,89.0,
10668,,88.0,89.0,92.0,
10669,,88.0,89.0,92.0,
10670,,88.0,89.0,92.0,
10671,,88.0,89.0,93.0,
10672,,88.0,89.0,93.0,
10673,,82.0,88.0,93.0,
10674,,82.0,88.0,93.0,
10675,,81.0,88.0,93.0,
10676,,93.0,88.0,93.0,
10677,,93.0,88.0,94.0,
10678,,93.0,88.0,94.0,
10679,,92.0,88.0,85.0,
10680,,94.0,84.0,85.0,
10681,,94.0,84.0,84.0,
10682,,94.0,84.0,84.0,
10683,,93.0,84.0,84.0,
10684,,89.0,84.0,88.0,
10685,,89.0,88.0,88.0,
10686,,93.0,88.0,82.0,
10687,,93.0,88.0,89.0,
10688,,93.0,88.0,89.0,
10689,,93.0,88.0,89.0,
10690,,92.0,88.0,89.0,
10691,,96.0,88.0,89.0,
10692,,95.0,88.0,91.0,
10693,,95.0,84.0,91.0,
10694,,95.0,84.0,91.0,
10695,,95.0,83.0,91.0,
10696,,95.0,84.0,91.0,
10697,,95.0,83.0,91.0,
10698,,94.0,83.0,91.0,
10699,,94.0,88.0,92.0,
10700,,94.0,88.0,92.0,
10701,,88.0,88.0,92.0,
10702,,91.0,87.0,92.0,
10703,,91.0,83.0,91.0,
10704,,91.0,83.0,91.0,
10705,,91.0,83.0,84.0,
10706,,91.0,83.0,84.0,
10707,,91.0,83.0,84.0,
10708,,90.0,87.0,84.0,
10709,,90.0,87.0,84.0,
10710,,90.0,87.0,84.0,
10711,,90.0,87.0,84.0,
10712,,88.0,87.0,83.0,
10713,,88.0,87.0,83.0,
10714,,88.0,82.0,83.0,
10715,,88.0,82.0,88.0,
10716,,88.0,81.0,88.0,
10717,,88.0,83.0,88.0,
10718,,88.0,87.0,97.0,
10719,,92.0,87.0,97.0,
10720,,92.0,87.0,89.0,
10721,,92.0,87.0,89.0,
10722,,92.0,87.0,89.0,
10723,,92.0,87.0,89.0,
10724,,88.0,87.0,91.0,
10725,,88.0,97.0,91.0,
10726,,87.0,96.0,91.0,
10727,,87.0,96.0,90.0,
10728,,93.0,95.0,90.0,
10729,,92.0,95.0,90.0,
10730,,92.0,95.0,92.0,
10731,,81.0,94.0,92.0,
10732,,81.0,94.0,92.0,
10733,,80.0,94.0,92.0,
10734,,92.0,93.0,92.0,
10735,,92.0,82.0,91.0,
10736,,94.0,82.0,84.0,
10737,,93.0,81.0,84.0,
10738,,93.0,86.0,84.0,
10739,,93.0,93.0,91.0,
10740,,93.0,93.0,82.0,
10741,,93.0,93.0,82.0,
10742,,93.0,93.0,87.0,
10743,,93.0,93.0,87.0,
10744,,90.0,93.0,95.0,
10745,,90.0,93.0,95.0,
10746,,90.0,93.0,95.0,
10747,,90.0,93.0,95.0,
10748,,88.0,93.0,88.0,
10749,,88.0,93.0,88.0,
10750,,88.0,93.0,88.0,
10751,,88.0,93.0,88.0,
10752,,88.0,93.0,90.0,
10753,,88.0,93.0,90.0,
10754,,88.0,93.0,91.0,
10755,,88.0,92.0,91.0,
10756,,88.0,98.0,91.0,
10757,,88.0,98.0,91.0,
10758,,88.0,96.0,84.0,
10759,,91.0,96.0,84.0,
10760,,87.0,96.0,83.0,
10761,,92.0,96.0,83.0,
10762,,92.0,95.0,90.0,
10763,,92.0,86.0,90.0,
10764,,92.0,92.0,80.0,
10765,,92.0,92.0,96.0,
10766,,92.0,92.0,95.0,
10767,,91.0,92.0,95.0,
10768,,88.0,92.0,94.0,
10769,,93.0,92.0,94.0,
10770,,92.0,92.0,87.0,
10771,,92.0,92.0,87.0,
10772,,92.0,92.0,87.0,
10773,,92.0,92.0,87.0,
10774,,90.0,92.0,87.0,
10775,,90.0,95.0,94.0,
10776,,89.0,95.0,94.0,
10777,,89.0,95.0,94.0,
10778,,89.0,95.0,94.0,
10779,,89.0,95.0,94.0,
10780,,88.0,95.0,88.0,
10781,,88.0,95.0,88.0,
10782,,88.0,94.0,88.0,
10783,,87.0,94.0,88.0,
10784,,87.0,94.0,88.0,
10785,,87.0,94.0,90.0,
10786,,87.0,94.0,90.0,
10787,,87.0,94.0,90.0,
10788,,87.0,94.0,84.0,
10789,,87.0,94.0,84.0,
10790,,87.0,86.0,84.0,
10791,,90.0,86.0,91.0,
10792,,90.0,92.0,91.0,
10793,,92.0,92.0,91.0,
10794,,91.0,92.0,91.0,
10795,,91.0,92.0,91.0,
10796,,91.0,92.0,91.0,
10797,,88.0,91.0,94.0,
10798,,92.0,91.0,94.0,
10799,,92.0,91.0,93.0,
10800,,92.0,91.0,93.0,
10801,,88.0,85.0,93.0,
10802,,88.0,85.0,93.0,
10803,,87.0,85.0,93.0,
10804,,87.0,85.0,93.0,
10805,,87.0,85.0,93.0,
10806,,87.0,85.0,87.0,
10807,,89.0,85.0,87.0,
10808,,89.0,85.0,87.0,
10809,,89.0,91.0,88.0,
10810,,89.0,91.0,88.0,
10811,,89.0,91.0,88.0,
10812,,89.0,90.0,88.0,
10813,,89.0,90.0,88.0,
10814,,89.0,85.0,88.0,
10815,,87.0,85.0,88.0,
10816,,87.0,85.0,94.0,
10817,,87.0,85.0,94.0,
10818,,87.0,85.0,94.0,
10819,,87.0,90.0,93.0,
10820,,87.0,90.0,90.0,
10821,,87.0,90.0,90.0,
10822,,87.0,90.0,90.0,
10823,,90.0,90.0,89.0,
10824,,90.0,90.0,89.0,
10825,,91.0,90.0,91.0,
10826,,87.0,90.0,91.0,
10827,,87.0,90.0,90.0,
10828,,86.0,90.0,90.0,
10829,,86.0,90.0,82.0,
10830,,91.0,90.0,93.0,
10831,,91.0,90.0,93.0,
10832,,90.0,84.0,92.0,
10833,,88.0,84.0,92.0,
10834,,87.0,84.0,92.0,
10835,,87.0,84.0,86.0,
10836,,87.0,89.0,86.0,
10837,,87.0,89.0,88.0,
10838,,91.0,89.0,93.0,
10839,,91.0,89.0,93.0,
10840,,88.0,89.0,93.0,
10841,,88.0,89.0,93.0,
10842,,88.0,83.0,89.0,
10843,,87.0,83.0,89.0,
10844,,87.0,83.0,89.0,
10845,,87.0,89.0,89.0,
10846,,87.0,89.0,89.0,
10847,,87.0,89.0,89.0,
10848,,87.0,89.0,89.0,
10849,,86.0,89.0,90.0,
10850,,86.0,89.0,90.0,
10851,,89.0,89.0,90.0,
10852,,89.0,83.0,90.0,
10853,,89.0,83.0,90.0,
10854,,89.0,83.0,90.0,
10855,,89.0,83.0,90.0,
10856,,89.0,83.0,90.0,
10857,,91.0,88.0,81.0,
10858,,90.0,88.0,96.0,
10859,,90.0,88.0,96.0,
10860,,90.0,82.0,92.0,
10861,,86.0,82.0,92.0,
10862,,86.0,88.0,92.0,
10863,,86.0,88.0,86.0,
10864,,87.0,88.0,87.0,
10865,,87.0,88.0,87.0,
10866,,87.0,88.0,87.0,
10867,,87.0,88.0,87.0,
10868,,87.0,93.0,87.0,
10869,,91.0,93.0,87.0,
10870,,91.0,87.0,93.0,
10871,,88.0,87.0,89.0,
10872,,87.0,87.0,89.0,
10873,,86.0,92.0,88.0,
10874,,86.0,92.0,88.0,
10875,,86.0,87.0,82.0,
10876,,86.0,87.0,90.0,
10877,,86.0,87.0,90.0,
10878,,86.0,87.0,90.0,
10879,,86.0,86.0,90.0,
10880,,86.0,86.0,90.0,
10881,,89.0,91.0,95.0,
10882,,89.0,90.0,92.0,
10883,,89.0,90.0,91.0,
10884,,90.0,86.0,86.0,
10885,,86.0,86.0,85.0,
10886,,86.0,86.0,87.0,
10887,,90.0,86.0,87.0,
10888,,90.0,90.0,87.0,
10889,,87.0,90.0,87.0,
10890,,87.0,90.0,93.0,
10891,,87.0,86.0,92.0,
10892,,87.0,86.0,92.0,
10893,,87.0,86.0,92.0,
10894,,90.0,85.0,88.0,
10895,,86.0,85.0,88.0,
10896,,86.0,85.0,88.0,
10897,,86.0,85.0,88.0,
10898,,87.0,90.0,81.0,
10899,,87.0,90.0,81.0,
10900,,87.0,85.0,81.0,
10901,,87.0,85.0,95.0,
10902,,86.0,89.0,90.0,
10903,,86.0,84.0,90.0,
10904,,85.0,84.0,90.0,
10905,,89.0,84.0,90.0,
10906,,88.0,84.0,90.0,
10907,,90.0,84.0,90.0,
10908,,90.0,83.0,90.0,
10909,,90.0,83.0,93.0,
10910,,85.0,82.0,93.0,
10911,,90.0,82.0,95.0,
10912,,90.0,82.0,94.0,
10913,,87.0,82.0,88.0,
10914,,87.0,82.0,88.0,
10915,,87.0,82.0,91.0,
10916,,87.0,80.0,91.0,
10917,,87.0,97.0,85.0,
10918,,87.0,95.0,87.0,
10919,,90.0,94.0,87.0,
10920,,90.0,94.0,87.0,
10921,,86.0,93.0,87.0,
